timestamp,station_id,pm25,pm10,no2,aqi,wind_speed,wind_direction,humidity,boundary_layer_height
2026-04-22 05:10:25.566453+00:00,KARN004,33.9,52.5,34.3,63,8.4,84.4,78.4,1405.8
2026-04-22 06:10:25.566453+00:00,KARN004,28.8,67.1,38.0,69,22.2,29.3,56.2,537.0
2026-04-22 07:10:25.566453+00:00,KARN004,46.0,74.0,41.6,77,18.7,192.7,78.5,1163.1
2026-04-22 08:10:25.566453+00:00,KARN004,37.2,63.3,38.3,78,15.6,167.1,72.7,519.4
2026-04-22 09:10:25.566453+00:00,KARN004,39.3,56.7,35.3,70,21.3,212.3,85.0,1648.4
2026-04-22 10:10:25.566453+00:00,KARN004,42.0,68.3,31.3,65,8.0,62.9,54.2,732.6
2026-04-22 11:10:25.566453+00:00,KARN004,25.3,55.9,34.9,61,20.0,262.3,52.1,1472.8
2026-04-22 12:10:25.566453+00:00,KARN004,44.1,55.8,34.3,66,5.1,233.5,87.7,1996.6
2026-04-22 13:10:25.566453+00:00,KARN004,37.6,60.4,34.9,64,23.8,326.5,52.9,388.2
2026-04-22 14:10:25.566453+00:00,KARN004,31.5,62.8,32.2,63,9.7,286.3,74.2,1179.3
2026-04-22 15:10:25.566453+00:00,KARN004,39.1,61.9,30.5,59,14.2,254.1,81.3,1003.7
2026-04-22 16:10:25.566453+00:00,KARN004,33.4,43.3,39.1,60,8.1,336.3,94.7,577.0
2026-04-22 17:10:25.566453+00:00,KARN004,35.9,63.1,40.0,58,6.0,20.2,77.2,798.0
2026-04-22 18:10:25.566453+00:00,KARN004,24.1,57.8,30.0,56,7.5,134.7,87.7,1832.2
2026-04-22 19:10:25.566453+00:00,KARN004,21.6,41.7,31.6,47,14.0,354.3,83.3,399.1
2026-04-22 20:10:25.566453+00:00,KARN004,25.9,53.0,25.1,42,12.5,199.8,63.8,1912.4
2026-04-22 21:10:25.566453+00:00,KARN004,21.8,26.2,26.3,35,11.8,201.5,36.5,1342.1
2026-04-22 22:10:25.566453+00:00,KARN004,11.8,29.0,31.9,31,22.7,67.0,43.9,881.9
2026-04-22 23:10:25.566453+00:00,KARN004,21.6,36.4,29.3,22,24.8,105.5,65.3,816.0
2026-04-23 00:10:25.566453+00:00,KARN004,13.1,12.6,28.9,22,9.4,75.5,72.7,393.6
2026-04-23 01:10:25.566453+00:00,KARN004,6.9,33.0,28.3,26,3.3,146.6,79.0,1263.7
2026-04-23 02:10:25.566453+00:00,KARN004,16.7,41.9,25.3,32,10.1,273.7,62.8,540.9
2026-04-23 03:10:25.566453+00:00,KARN004,23.6,23.0,29.0,46,13.0,306.0,45.2,1555.4
2026-04-23 04:10:25.566453+00:00,KARN004,29.5,43.1,31.6,55,14.2,116.0,37.0,1871.6
2026-04-23 05:10:25.566453+00:00,KARN004,40.7,64.6,32.5,66,20.0,37.6,83.3,1054.9
2026-04-23 06:10:25.566453+00:00,KARN004,32.9,44.0,32.9,68,21.5,168.7,38.5,1531.5
2026-04-23 07:10:25.566453+00:00,KARN004,34.8,63.2,36.3,69,21.1,177.6,46.3,1575.9
2026-04-23 08:10:25.566453+00:00,KARN004,40.1,57.1,38.7,67,5.0,298.3,73.0,748.6
2026-04-23 09:10:25.566453+00:00,KARN004,34.6,69.3,34.9,66,6.0,216.1,60.2,1140.9
2026-04-23 10:10:25.566453+00:00,KARN004,33.0,58.9,37.9,64,17.2,300.1,53.6,721.1
2026-04-23 11:10:25.566453+00:00,KARN004,31.7,59.7,36.9,60,12.0,14.8,61.6,1428.7
2026-04-23 12:10:25.566453+00:00,KARN004,33.7,45.1,30.4,63,14.0,235.9,43.2,909.2
2026-04-23 13:10:25.566453+00:00,KARN004,35.5,63.0,34.8,63,3.9,130.9,50.9,973.9
2026-04-23 14:10:25.566453+00:00,KARN004,40.0,54.7,30.2,62,2.9,159.7,79.5,1487.9
2026-04-23 15:10:25.566453+00:00,KARN004,43.8,65.2,39.0,70,5.4,287.1,50.6,1777.1
2026-04-23 16:10:25.566453+00:00,KARN004,33.2,65.9,36.1,73,11.8,335.0,69.5,329.7
2026-04-23 17:10:25.566453+00:00,KARN004,37.5,71.7,37.9,75,14.4,204.0,82.4,342.9
2026-04-23 18:10:25.566453+00:00,KARN004,34.2,62.1,41.8,75,7.1,215.1,90.0,363.4
2026-04-23 19:10:25.566453+00:00,KARN004,47.3,61.3,33.7,75,22.1,69.1,39.2,589.7
2026-04-23 20:10:25.566453+00:00,KARN004,36.9,76.7,34.0,68,11.8,231.7,82.9,1362.8
2026-04-23 21:10:25.566453+00:00,KARN004,27.8,45.7,35.8,61,17.2,318.4,65.1,1272.3
2026-04-23 22:10:25.566453+00:00,KARN004,22.2,56.2,29.0,54,18.4,196.4,59.9,435.5
2026-04-23 23:10:25.566453+00:00,KARN004,32.2,44.7,33.9,49,16.7,187.3,87.3,1754.4
2026-04-24 00:10:25.566453+00:00,KARN004,22.9,19.4,30.5,42,18.7,349.3,77.6,887.2
2026-04-24 01:10:25.566453+00:00,KARN004,23.4,20.3,28.6,43,22.9,78.6,61.2,1935.5
2026-04-24 02:10:25.566453+00:00,KARN004,23.6,59.5,34.2,46,13.6,97.6,69.0,654.0
2026-04-24 03:10:25.566453+00:00,KARN004,30.2,32.7,34.2,49,16.6,314.2,65.6,824.7
2026-04-24 04:10:25.566453+00:00,KARN004,33.6,56.5,37.0,54,4.0,275.9,43.0,576.0
2026-04-24 05:10:25.566453+00:00,KARN004,38.7,41.0,36.9,63,10.8,214.2,62.0,1928.4
2026-04-24 06:10:25.566453+00:00,KARN004,32.0,70.9,36.6,68,5.8,332.5,75.5,1869.0
2026-04-24 07:10:25.566453+00:00,KARN004,37.5,70.7,34.3,66,7.8,349.8,53.9,1138.8
2026-04-24 08:10:25.566453+00:00,KARN004,38.4,68.6,37.8,70,2.1,157.2,57.1,1670.7
2026-04-24 09:10:25.566453+00:00,KARN004,37.4,35.7,35.9,66,16.9,260.4,41.8,829.2
2026-04-24 10:10:25.566453+00:00,KARN004,34.3,49.6,38.5,65,5.9,296.6,46.9,1712.1
2026-04-24 11:10:25.566453+00:00,KARN004,35.4,43.2,37.5,65,2.5,171.1,32.1,1291.1
2026-04-24 12:10:25.566453+00:00,KARN004,25.6,48.8,31.6,61,12.5,248.9,40.5,1203.2
2026-04-24 13:10:25.566453+00:00,KARN004,31.6,53.5,32.4,59,7.2,338.5,53.7,1746.2
2026-04-24 14:10:25.566453+00:00,KARN004,28.1,55.7,30.2,58,13.3,16.5,72.9,1612.2
2026-04-24 15:10:25.566453+00:00,KARN004,36.6,67.3,34.4,62,14.5,69.4,31.6,565.3
2026-04-24 16:10:25.566453+00:00,KARN004,30.5,37.8,30.1,60,16.9,252.1,80.3,399.8
2026-04-24 17:10:25.566453+00:00,KARN004,26.8,45.8,31.9,57,20.1,108.0,81.0,1029.3
2026-04-24 18:10:25.566453+00:00,KARN004,28.0,58.5,33.0,53,10.0,187.8,46.8,1887.3
2026-04-24 19:10:25.566453+00:00,KARN004,30.1,45.9,38.4,47,10.3,155.4,89.5,538.1
2026-04-24 20:10:25.566453+00:00,KARN004,22.5,46.5,30.2,39,3.0,328.4,67.7,687.3
2026-04-24 21:10:25.566453+00:00,KARN004,6.9,33.6,26.7,29,17.2,15.7,72.9,670.8
2026-04-24 22:10:25.566453+00:00,KARN004,24.3,21.5,22.1,27,13.8,136.8,75.6,880.6
2026-04-24 23:10:25.566453+00:00,KARN004,16.7,27.7,28.1,21,18.3,201.1,32.0,463.8
2026-04-25 00:10:25.566453+00:00,KARN004,15.7,22.1,23.8,20,16.7,175.4,70.9,734.2
2026-04-25 01:10:25.566453+00:00,KARN004,2.3,34.0,21.2,20,6.2,11.6,53.9,1022.0
2026-04-25 02:10:25.566453+00:00,KARN004,13.8,37.0,25.0,20,18.5,178.9,48.5,826.1
2026-04-25 03:10:25.566453+00:00,KARN004,19.8,29.3,28.3,29,20.5,168.4,36.1,652.6
2026-04-25 04:10:25.566453+00:00,KARN004,12.7,28.6,33.8,37,13.5,162.3,67.2,1505.5
2026-04-25 05:10:25.566453+00:00,KARN004,28.1,35.9,28.5,46,3.3,143.3,55.9,480.8
2026-04-25 06:10:25.566453+00:00,KARN004,24.5,32.8,33.6,49,2.5,356.2,90.7,535.6
2026-04-25 07:10:25.566453+00:00,KARN004,27.6,36.4,32.6,54,16.2,63.2,50.3,1176.1
2026-04-25 08:10:25.566453+00:00,KARN004,27.0,40.6,34.4,52,9.1,211.2,61.4,1001.2
2026-04-25 09:10:25.566453+00:00,KARN004,27.8,39.3,31.9,43,22.5,253.8,83.6,627.2
2026-04-25 10:10:25.566453+00:00,KARN004,27.3,42.9,28.4,42,24.7,340.0,79.4,1249.5
2026-04-25 11:10:25.566453+00:00,KARN004,20.6,11.5,29.4,33,13.3,272.4,39.1,1344.3
2026-04-25 12:10:25.566453+00:00,KARN004,15.4,27.0,29.1,33,9.6,109.3,60.4,1261.2
2026-04-25 13:10:25.566453+00:00,KARN004,10.9,17.6,30.1,29,2.4,77.3,77.3,1558.2
2026-04-25 14:10:25.566453+00:00,KARN004,11.1,25.6,27.6,27,9.0,135.2,84.8,1970.8
2026-04-25 15:10:25.566453+00:00,KARN004,14.6,13.7,29.8,31,20.7,171.7,49.5,1784.1
2026-04-25 16:10:25.566453+00:00,KARN004,4.9,20.3,28.9,33,16.1,217.7,40.6,1127.1
2026-04-25 17:10:25.566453+00:00,KARN004,26.4,28.7,37.1,38,9.1,200.1,38.5,1138.7
2026-04-25 18:10:25.566453+00:00,KARN004,24.4,26.2,35.6,38,7.0,121.5,71.5,1268.7
2026-04-25 19:10:25.566453+00:00,KARN004,19.0,22.2,31.8,33,15.0,258.6,41.0,1252.7
2026-04-25 20:10:25.566453+00:00,KARN004,18.6,26.0,30.5,23,3.9,283.4,40.2,976.3
2026-04-25 21:10:25.566453+00:00,KARN004,3.8,25.5,28.5,20,5.5,264.4,89.6,659.7
2026-04-25 22:10:25.566453+00:00,KARN004,18.3,21.0,25.9,20,23.2,17.2,83.3,492.0
2026-04-25 23:10:25.566453+00:00,KARN004,15.5,7.9,29.3,20,11.9,63.8,93.0,1292.9
2026-04-26 00:10:25.566453+00:00,KARN004,3.8,27.4,31.8,20,10.2,286.1,69.0,320.8
2026-04-26 01:10:25.566453+00:00,KARN004,8.6,8.8,31.1,20,19.4,349.3,74.9,1176.3
2026-04-26 02:10:25.566453+00:00,KARN004,12.3,19.6,32.8,20,18.1,23.9,49.1,583.3
2026-04-26 03:10:25.566453+00:00,KARN004,8.7,24.7,26.8,22,4.9,90.2,54.3,890.6
2026-04-26 04:10:25.566453+00:00,KARN004,7.5,19.0,33.5,36,21.8,249.6,78.9,1599.5
2026-04-26 05:10:25.566453+00:00,KARN004,33.2,45.7,27.7,49,11.0,251.6,69.5,1459.2
2026-04-26 06:10:25.566453+00:00,KARN004,30.7,47.0,29.2,53,6.8,252.5,93.6,1116.3
2026-04-26 07:10:25.566453+00:00,KARN004,37.0,57.9,33.6,54,7.4,187.1,31.8,1354.8
2026-04-26 08:10:25.566453+00:00,KARN004,36.9,55.2,34.2,61,9.4,266.0,36.7,1186.7
2026-04-26 09:10:25.566453+00:00,KARN004,34.4,42.5,36.5,60,18.6,202.8,33.1,312.2
2026-04-26 10:10:25.566453+00:00,KARN004,33.9,44.2,29.8,57,10.4,18.3,40.1,1994.1
2026-04-26 11:10:25.566453+00:00,KARN004,27.0,46.0,38.2,56,11.4,122.3,52.8,1934.8
2026-04-26 12:10:25.566453+00:00,KARN004,37.9,55.1,35.0,59,10.5,6.3,78.0,1561.4
2026-04-26 13:10:25.566453+00:00,KARN004,33.0,45.8,33.6,57,7.6,203.4,42.0,1008.5
2026-04-26 14:10:25.566453+00:00,KARN004,23.5,65.7,31.3,61,19.1,321.0,40.3,1495.8
2026-04-26 15:10:25.566453+00:00,KARN004,27.9,58.3,41.7,71,16.9,313.4,61.1,902.3
2026-04-26 16:10:25.566453+00:00,KARN004,42.7,56.8,35.9,72,10.9,12.1,59.4,483.2
2026-04-26 17:10:25.566453+00:00,KARN004,44.9,58.3,37.8,74,18.5,288.3,35.6,1201.7
2026-04-26 18:10:25.566453+00:00,KARN004,32.5,65.3,38.6,70,17.9,176.2,69.9,1671.4
2026-04-26 19:10:25.566453+00:00,KARN004,29.2,34.4,30.8,62,14.1,263.0,45.8,1724.2
2026-04-26 20:10:25.566453+00:00,KARN004,25.3,47.6,38.2,55,18.1,279.5,47.7,706.4
2026-04-26 21:10:25.566453+00:00,KARN004,26.5,42.7,38.9,47,20.6,76.9,63.9,1446.7
2026-04-26 22:10:25.566453+00:00,KARN004,24.0,35.9,32.2,41,17.3,303.0,80.8,616.3
2026-04-26 23:10:25.566453+00:00,KARN004,28.1,51.8,31.5,42,24.9,128.9,54.5,1157.8
2026-04-27 00:10:25.566453+00:00,KARN004,21.4,30.2,37.9,44,16.7,281.7,56.3,1489.1
2026-04-27 01:10:25.566453+00:00,KARN004,35.1,53.4,35.4,48,6.6,268.1,57.1,1120.2
2026-04-27 02:10:25.566453+00:00,KARN004,23.1,49.6,32.0,53,24.7,293.9,75.0,1275.5
2026-04-27 03:10:25.566453+00:00,KARN004,35.4,64.6,28.9,63,21.0,282.3,36.6,853.8
2026-04-27 04:10:25.566453+00:00,KARN004,38.2,71.0,43.1,71,10.4,126.7,40.8,1074.7
2026-04-27 05:10:25.566453+00:00,KARN004,41.4,75.6,33.9,83,8.1,34.3,73.2,1278.1
2026-04-27 06:10:25.566453+00:00,KARN004,44.8,96.9,41.0,86,14.7,195.2,51.9,1075.6
2026-04-27 07:10:25.566453+00:00,KARN004,54.8,76.8,34.4,90,21.3,44.0,90.8,1180.7
2026-04-27 08:10:25.566453+00:00,KARN004,46.3,82.3,44.3,89,10.2,32.4,62.1,1207.8
2026-04-27 09:10:25.566453+00:00,KARN004,44.5,73.0,28.5,81,20.1,56.9,85.4,1516.8
2026-04-27 10:10:25.566453+00:00,KARN004,46.7,85.3,37.3,81,3.0,190.7,76.8,1014.1
2026-04-27 11:10:25.566453+00:00,KARN004,44.6,83.0,29.0,81,8.8,150.7,38.6,1195.0
2026-04-27 12:10:25.566453+00:00,KARN004,48.8,63.3,34.9,80,7.0,164.2,83.4,1880.8
2026-04-27 13:10:25.566453+00:00,KARN004,37.7,75.7,41.2,78,22.1,282.2,40.1,1874.2
2026-04-27 14:10:25.566453+00:00,KARN004,38.7,76.4,36.1,81,11.0,2.8,32.8,1651.1
2026-04-27 15:10:25.566453+00:00,KARN004,49.0,85.0,39.5,80,8.7,141.8,88.4,864.9
2026-04-27 16:10:25.566453+00:00,KARN004,41.1,88.5,38.5,78,16.4,232.9,89.3,705.5
2026-04-27 17:10:25.566453+00:00,KARN004,49.9,69.2,37.4,78,16.9,128.6,58.7,530.4
2026-04-27 18:10:25.566453+00:00,KARN004,39.6,69.5,37.6,76,5.2,309.5,46.9,1891.1
2026-04-27 19:10:25.566453+00:00,KARN004,40.2,58.7,29.6,67,5.7,114.4,58.4,962.2
2026-04-27 20:10:25.566453+00:00,KARN004,35.7,48.6,35.8,61,15.5,126.2,37.0,1319.8
2026-04-27 21:10:25.566453+00:00,KARN004,23.2,41.2,32.1,52,13.9,188.0,83.0,377.2
2026-04-27 22:10:25.566453+00:00,KARN004,30.9,39.0,30.8,50,6.1,269.8,90.4,1259.9
2026-04-27 23:10:25.566453+00:00,KARN004,16.7,51.5,36.5,49,8.2,163.8,73.0,1614.9
2026-04-28 00:10:25.566453+00:00,KARN004,19.3,38.4,29.7,48,9.4,201.9,30.9,1595.8
2026-04-28 01:10:25.566453+00:00,KARN004,30.2,39.5,28.8,51,11.7,165.3,78.1,750.3
2026-04-28 02:10:25.566453+00:00,KARN004,37.0,42.6,29.8,59,17.0,126.2,33.1,737.5
2026-04-28 03:10:25.566453+00:00,KARN004,43.5,57.3,35.4,63,23.1,129.1,38.0,1322.8
2026-04-28 04:10:25.566453+00:00,KARN004,46.1,68.5,34.0,75,19.2,38.6,68.6,630.5
2026-04-28 05:10:25.566453+00:00,KARN004,46.4,71.0,34.1,87,19.9,276.0,42.5,1864.8
2026-04-28 06:10:25.566453+00:00,KARN004,52.4,78.0,42.0,91,16.2,267.8,45.7,791.7
2026-04-28 07:10:25.566453+00:00,KARN004,52.7,97.8,34.1,98,2.5,157.5,32.7,1875.0
2026-04-28 08:10:25.566453+00:00,KARN004,56.4,69.8,35.5,97,5.4,214.8,85.8,1482.6
2026-04-28 09:10:25.566453+00:00,KARN004,57.2,88.4,43.8,96,9.5,1.8,89.0,1140.4
2026-04-28 10:10:25.566453+00:00,KARN004,52.6,70.2,39.3,94,4.0,275.2,43.2,1439.6
2026-04-28 11:10:25.566453+00:00,KARN004,50.2,88.3,44.4,91,12.8,279.4,92.0,1920.9
2026-04-28 12:10:25.566453+00:00,KARN004,54.7,71.0,38.5,87,24.3,237.7,70.0,1816.6
2026-04-28 13:10:25.566453+00:00,KARN004,42.4,76.8,35.1,89,19.2,324.1,80.9,1893.0
2026-04-28 14:10:25.566453+00:00,KARN004,53.9,97.3,40.7,88,17.2,312.3,75.5,681.7
2026-04-28 15:10:25.566453+00:00,KARN004,46.0,95.4,42.1,88,3.2,12.7,58.8,1672.5
2026-04-28 16:10:25.566453+00:00,KARN004,46.3,79.7,39.5,92,11.7,43.5,41.2,782.2
2026-04-28 17:10:25.566453+00:00,KARN004,52.1,80.1,39.0,91,24.9,232.4,49.5,362.5
2026-04-28 18:10:25.566453+00:00,KARN004,57.2,82.9,36.6,85,16.3,134.2,91.0,1412.8
2026-04-28 19:10:25.566453+00:00,KARN004,53.3,79.2,31.7,84,17.3,222.0,52.5,1119.9
2026-04-28 20:10:25.566453+00:00,KARN004,42.7,73.4,41.6,79,5.7,208.8,82.9,1439.6
2026-04-28 21:10:25.566453+00:00,KARN004,40.8,69.6,32.9,69,16.3,181.1,87.7,1618.2
2026-04-28 22:10:25.566453+00:00,KARN004,45.8,65.3,33.8,67,17.2,148.0,71.8,1228.9
2026-04-28 23:10:25.566453+00:00,KARN004,37.1,56.1,36.8,62,14.7,7.1,51.0,1675.6
2026-04-29 00:10:25.566453+00:00,KARN004,22.5,49.6,34.6,58,4.3,17.2,68.6,828.9
2026-04-29 01:10:25.566453+00:00,KARN004,29.2,57.8,36.5,58,18.6,12.0,93.2,1285.0
2026-04-29 02:10:25.566453+00:00,KARN004,34.8,58.9,34.2,61,13.4,214.3,80.6,1267.2
2026-04-29 03:10:25.566453+00:00,KARN004,38.9,47.5,37.2,70,15.7,156.7,73.9,883.9
2026-04-29 04:10:25.566453+00:00,KARN004,35.6,64.1,40.2,74,9.2,145.5,54.6,1747.9
2026-04-29 05:10:25.566453+00:00,KARN004,43.3,101.7,37.5,84,22.3,251.1,60.4,1157.8
2026-04-29 06:10:25.566453+00:00,KARN004,52.8,68.5,37.7,92,2.8,309.3,81.8,1639.8
2026-04-29 07:10:25.566453+00:00,KARN004,44.7,102.0,40.7,93,11.9,12.9,57.4,364.6
2026-04-29 08:10:25.566453+00:00,KARN004,41.3,65.0,35.4,91,23.1,268.0,32.2,1566.7
2026-04-29 09:10:25.566453+00:00,KARN004,46.0,64.6,37.5,88,15.7,161.9,45.7,659.7
2026-04-29 10:10:25.566453+00:00,KARN004,54.1,96.0,43.3,89,4.8,318.4,38.1,1632.8
2026-04-29 11:10:25.566453+00:00,KARN004,52.4,77.6,36.3,87,16.8,40.3,90.3,1524.8
2026-04-29 12:10:25.566453+00:00,KARN004,43.4,67.3,40.7,89,11.3,12.9,34.2,1924.6
2026-04-29 13:10:25.566453+00:00,KARN004,51.4,85.8,35.0,93,2.5,165.0,94.2,1486.1
2026-04-29 14:10:25.566453+00:00,KARN004,55.6,86.4,36.8,91,6.4,82.4,64.2,1749.5
2026-04-29 15:10:25.566453+00:00,KARN004,59.7,80.7,44.6,94,23.1,208.6,31.0,1157.3
2026-04-29 16:10:25.566453+00:00,KARN004,50.8,114.1,39.6,93,14.5,94.8,92.7,577.4
2026-04-29 17:10:25.566453+00:00,KARN004,45.7,84.3,38.8,93,14.1,152.7,80.7,1257.2
2026-04-29 18:10:25.566453+00:00,KARN004,43.0,75.4,37.8,83,14.4,50.0,30.4,1341.0
2026-04-29 19:10:25.566453+00:00,KARN004,43.7,41.1,34.2,75,9.8,255.8,67.3,1147.1
2026-04-29 20:10:25.566453+00:00,KARN004,36.4,55.5,28.2,65,10.3,73.7,44.4,1255.4
2026-04-29 21:10:25.566453+00:00,KARN004,36.2,31.3,35.7,55,4.5,271.6,79.2,452.2
2026-04-29 22:10:25.566453+00:00,KARN004,31.4,44.4,31.9,54,7.3,135.5,45.5,381.9
2026-04-29 23:10:25.566453+00:00,KARN004,23.7,43.6,27.3,52,7.8,150.0,52.8,686.0
2026-04-30 00:10:25.566453+00:00,KARN004,22.4,40.7,34.7,49,3.9,210.2,60.7,383.6
2026-04-30 01:10:25.566453+00:00,KARN004,40.0,54.0,35.0,54,2.3,271.2,90.9,554.9
2026-04-30 02:10:25.566453+00:00,KARN004,30.0,62.5,33.3,63,8.4,171.8,31.6,600.7
2026-04-30 03:10:25.566453+00:00,KARN004,36.8,71.1,29.5,67,4.4,358.2,81.5,1604.8
2026-04-30 04:10:25.566453+00:00,KARN004,43.4,44.6,39.0,73,17.5,114.8,48.6,1949.7
2026-04-30 05:10:25.566453+00:00,KARN004,54.6,77.9,39.0,84,24.9,272.2,75.7,1143.0
2026-04-30 06:10:25.566453+00:00,KARN004,50.0,82.4,38.7,85,16.1,242.3,56.2,1062.9
2026-04-30 07:10:25.566453+00:00,KARN004,56.8,73.5,41.4,92,7.7,257.3,93.7,471.4
2026-04-30 08:10:25.566453+00:00,KARN004,54.2,95.0,36.0,91,15.3,222.2,39.3,744.0
2026-04-30 09:10:25.566453+00:00,KARN004,49.3,86.7,40.7,90,2.4,254.2,94.5,1937.1
2026-04-30 10:10:25.566453+00:00,KARN004,52.8,68.3,34.8,85,21.2,177.1,50.7,1053.5
2026-04-30 11:10:25.566453+00:00,KARN004,52.7,58.6,41.0,81,16.6,9.8,34.2,1398.8
2026-04-30 12:10:25.566453+00:00,KARN004,46.1,94.1,37.0,83,19.9,195.8,30.3,1601.6
2026-04-30 13:10:25.566453+00:00,KARN004,43.9,87.1,43.9,84,12.9,30.6,36.4,1001.0
2026-04-30 14:10:25.566453+00:00,KARN004,47.2,68.3,38.1,92,7.3,124.5,54.7,1829.1
2026-04-30 15:10:25.566453+00:00,KARN004,58.9,92.5,41.6,91,24.9,233.5,36.1,792.8
2026-04-30 16:10:25.566453+00:00,KARN004,40.8,63.2,37.1,89,12.2,314.5,83.1,1879.2
2026-04-30 17:10:25.566453+00:00,KARN004,54.9,67.5,35.5,86,14.4,199.7,78.0,875.1
2026-04-30 18:10:25.566453+00:00,KARN004,39.5,66.9,38.9,84,10.7,199.2,31.3,731.3
2026-04-30 19:10:25.566453+00:00,KARN004,40.4,75.0,38.9,80,2.9,6.9,84.9,1822.5
2026-04-30 20:10:25.566453+00:00,KARN004,34.6,59.5,44.4,74,18.8,84.5,42.0,864.4
2026-04-30 21:10:25.566453+00:00,KARN004,38.8,55.7,33.9,66,2.4,250.9,62.1,1323.5
2026-04-30 22:10:25.566453+00:00,KARN004,30.7,59.1,34.0,58,9.9,47.1,94.5,1355.2
2026-04-30 23:10:25.566453+00:00,KARN004,32.1,39.9,36.9,55,13.4,206.5,53.1,427.4
2026-05-01 00:10:25.566453+00:00,KARN004,31.2,37.0,29.0,52,19.4,196.9,60.0,1593.8
2026-05-01 01:10:25.566453+00:00,KARN004,28.2,45.7,38.8,52,8.2,149.9,47.0,1129.7
2026-05-01 02:10:25.566453+00:00,KARN004,28.5,58.1,28.8,56,3.0,281.9,31.1,1063.8
2026-05-01 03:10:25.566453+00:00,KARN004,35.0,55.0,33.1,67,6.9,42.1,40.0,680.5
2026-05-01 04:10:25.566453+00:00,KARN004,36.4,77.3,32.6,72,22.1,323.5,91.3,1340.5
2026-05-01 05:10:25.566453+00:00,KARN004,48.2,70.8,37.1,79,6.9,22.2,81.0,1166.0
2026-05-01 06:10:25.566453+00:00,KARN004,47.1,95.7,29.4,85,16.8,139.9,90.4,591.1
2026-05-01 07:10:25.566453+00:00,KARN004,44.5,72.9,42.2,86,19.6,84.7,50.7,1759.0
2026-05-01 08:10:25.566453+00:00,KARN004,57.8,89.9,38.1,87,13.1,15.1,38.6,1838.8
2026-05-01 09:10:25.566453+00:00,KARN004,42.9,81.5,38.9,84,15.0,143.1,81.5,887.5
2026-05-01 10:10:25.566453+00:00,KARN004,48.5,85.5,34.0,85,14.5,48.0,79.7,809.5
2026-05-01 11:10:25.566453+00:00,KARN004,46.5,76.2,35.5,84,23.2,12.5,61.0,653.3
2026-05-01 12:10:25.566453+00:00,KARN004,46.2,79.6,30.4,82,21.8,299.2,42.4,918.7
2026-05-01 13:10:25.566453+00:00,KARN004,45.6,81.2,42.8,87,16.4,90.1,72.4,1780.4
2026-05-01 14:10:25.566453+00:00,KARN004,48.6,84.3,38.1,93,24.4,319.8,93.7,1337.3
2026-05-01 15:10:25.566453+00:00,KARN004,50.1,84.5,42.8,97,13.7,42.6,69.6,1817.5
2026-05-01 16:10:25.566453+00:00,KARN004,56.3,86.5,31.2,95,13.7,354.4,82.3,1465.5
2026-05-01 17:10:25.566453+00:00,KARN004,59.0,75.7,39.4,88,2.8,289.5,54.8,1411.4
2026-05-01 18:10:25.566453+00:00,KARN004,43.7,78.7,32.9,84,4.2,231.8,67.6,1036.2
2026-05-01 19:10:25.566453+00:00,KARN004,39.1,66.9,38.1,86,3.2,179.0,47.9,552.3
2026-05-01 20:10:25.566453+00:00,KARN004,43.4,68.3,38.2,81,24.0,209.7,72.9,1975.4
2026-05-01 21:10:25.566453+00:00,KARN004,35.7,70.2,34.3,70,20.8,186.9,44.6,1894.7
2026-05-01 22:10:25.566453+00:00,KARN004,31.8,47.6,35.6,60,5.3,338.0,84.9,441.0
2026-05-01 23:10:25.566453+00:00,KARN004,30.6,42.5,29.4,55,6.9,324.7,34.7,1347.3
2026-05-02 00:10:25.566453+00:00,KARN004,37.9,35.5,29.7,44,5.6,204.0,53.7,720.3
2026-05-02 01:10:25.566453+00:00,KARN004,26.0,58.9,32.7,45,8.8,295.1,71.4,805.5
2026-05-02 02:10:25.566453+00:00,KARN004,33.5,49.2,32.1,55,6.0,224.0,71.7,1064.9
2026-05-02 03:10:25.566453+00:00,KARN004,33.9,43.1,34.7,64,16.5,38.9,59.3,345.3
2026-05-02 04:10:25.566453+00:00,KARN004,36.7,55.8,36.9,75,13.5,165.5,46.6,1375.6
2026-05-02 05:10:25.566453+00:00,KARN004,46.7,85.4,35.7,86,11.4,214.1,82.5,1229.6
2026-05-02 06:10:25.566453+00:00,KARN004,48.9,83.8,39.7,87,4.7,309.3,82.3,1888.1
2026-05-02 07:10:25.566453+00:00,KARN004,51.5,90.5,40.7,91,5.7,165.8,94.9,1359.3
2026-05-02 08:10:25.566453+00:00,KARN004,52.9,64.7,38.9,88,13.5,133.8,87.5,888.5
2026-05-02 09:10:25.566453+00:00,KARN004,40.1,57.0,41.4,84,5.6,207.4,31.8,1130.9
2026-05-02 10:10:25.566453+00:00,KARN004,42.4,83.4,37.2,82,13.2,21.4,47.3,587.8
2026-05-02 11:10:25.566453+00:00,KARN004,41.7,84.8,35.0,83,6.8,163.4,41.0,1364.5
2026-05-02 12:10:25.566453+00:00,KARN004,38.9,60.7,36.5,76,14.6,254.2,86.6,1551.3
2026-05-02 13:10:25.566453+00:00,KARN004,44.6,66.1,36.5,76,6.2,14.2,36.0,353.9
2026-05-02 14:10:25.566453+00:00,KARN004,42.4,73.1,34.5,73,5.9,194.4,70.9,967.7
